,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
92,ZYK682,682,s,Continue,,dak,4,lion,jaVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+09%3A53%3A26+GMT-0500+(EST),,
93,ZYK682,682,s,Continue,,kifak,5,hippo,jaVideoView.ejs,2,no,yes,none,Tue+Nov+29+2016+09%3A53%3A27+GMT-0500+(EST),,
94,EBM696,696,s,,,,,,,,,,Tue+Nov+29+2016+10%3A18%3A15+GMT-0500+(EST),,none
95,EBM696,696,s,Continue,,zebuz,3,flashlight,ekPictureView.ejs,2,yes,none,yes,Tue+Nov+29+2016+10%3A18%3A17+GMT-0500+(EST),,
96,EBM696,696,s,Continue,,fis,4,cup,ekPictureView.ejs,1,yes,none,no,Tue+Nov+29+2016+10%3A18%3A17+GMT-0500+(EST),,
97,EBM696,696,s,Continue,,shekef,5,bed,ekPictureView.ejs,2,yes,none,no,Tue+Nov+29+2016+10%3A18%3A18+GMT-0500+(EST),,
98,EBM696,696,s,Continue,,pefid,6,pillow,ekPictureView.ejs,2,no,no,none,Tue+Nov+29+2016+10%3A18%3A19+GMT-0500+(EST),,
99,EBM696,696,s,Continue,,keb,7,guitar,ekPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+10%3A18%3A20+GMT-0500+(EST),,
100,EBM696,696,s,Continue,,tikub,8,chair,ekPictureView.ejs,2,no,no,none,Tue+Nov+29+2016+10%3A18%3A22+GMT-0500+(EST),,
101,EBM696,696,s,Continue,,zot,9,lampshade,ekPictureView.ejs,1,no,none,no,Tue+Nov+29+2016+10%3A18%3A22+GMT-0500+(EST),,
102,EBM696,696,s,Continue,,bepud,10,book,ekPictureView.ejs,2,no,no,none,Tue+Nov+29+2016+10%3A18%3A23+GMT-0500+(EST),,
103,EBM696,696,s,Continue,,kos,11,basketball,ekPictureView.ejs,1,yes,no,none,Tue+Nov+29+2016+10%3A18%3A24+GMT-0500+(EST),,
104,EBM696,696,s,tuja+sapishja,ja-ek,sapish,12,necklace,pictureTest.ejs,2,yes,no,none,Tue+Nov+29+2016+10%3A18%3A26+GMT-0500+(EST),,
105,HHE697,697,s,,,,,,,,,,Tue+Nov+29+2016+10%3A18%3A34+GMT-0500+(EST),,none
106,HHE697,697,s,Continue,,fikash,3,deer,jaVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+10%3A18%3A35+GMT-0500+(EST),,
107,HHE697,697,s,Continue,,fis,4,elephant,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A18%3A36+GMT-0500+(EST),,
108,HHE697,697,s,Continue,,fudiz,5,hippo,jaVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+10%3A18%3A37+GMT-0500+(EST),,
109,HHE697,697,s,Continue,,fisod,6,lion,jaVideoView.ejs,2,no,yes,none,Tue+Nov+29+2016+10%3A18%3A38+GMT-0500+(EST),,
110,HHE697,697,s,Continue,,pisok,7,chicken,jaVideoView.ejs,2,no,yes,none,Tue+Nov+29+2016+10%3A18%3A39+GMT-0500+(EST),,
111,HHE697,697,s,Continue,,shes,8,turtle,jaVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+10%3A18%3A40+GMT-0500+(EST),,
